Time,"DOGE / Price, USD"
2018-09-12,0.006416856593453
2018-09-13,0.006520707595408
2018-09-14,0.006160370523651
2018-09-15,0.006235844463784
2018-09-16,0.006531390711759
2018-09-17,0.00622610413509
2018-09-18,0.005932979518252
2018-09-19,0.005601155314775
2018-09-20,0.005704713676826
2018-09-21,0.005706279218498
2018-09-22,0.005796413942833
2018-09-23,0.005990283820545
2018-09-24,0.00565329350815
2018-09-25,0.005713996686772
2018-09-26,0.005716823175573
2018-09-27,0.005905702079039
2018-09-28,0.005861611848007
2018-09-29,0.005883190064301
2018-09-30,0.005884965544642
2018-10-01,0.005922449637718
2018-10-02,0.005799687660054
2018-10-03,0.005663518901427
2018-10-04,0.005617911263671
2018-10-05,0.00564552317248
2018-10-06,0.005549762011569
2018-10-07,0.005610000057228
2018-10-08,0.005561317934698
2018-10-09,0.005585446419442
2018-10-10,0.00551334461282
2018-10-11,0.004935223301126
2018-10-12,0.005174804726484
2018-10-13,0.005132516839627
2018-10-14,0.005115933700825
2018-10-15,0.005125874840715
2018-10-16,0.004950370806198
2018-10-17,0.004519643608154
2018-10-18,0.004323023792827
2018-10-19,0.004499011875627
2018-10-20,0.004531879638022
2018-10-21,0.004480191112137
2018-10-22,0.004327569701576
2018-10-23,0.004131739998324
2018-10-24,0.003872841002002
2018-10-25,0.003694859185596
2018-10-26,0.003983321011237
2018-10-27,0.004189458134216
2018-10-28,0.004005646904893
2018-10-29,0.003803320493405
2018-10-30,0.00385914346551
2018-10-31,0.003763416074206
2018-11-01,0.003770278467313
2018-11-02,0.003776456261315
2018-11-03,0.003755458237559
2018-11-04,0.003712598840826
2018-11-05,0.003611424959054
2018-11-06,0.00369403903946
2018-11-07,0.003617465994885
2018-11-08,0.003355580099387
2018-11-09,0.003119853884725
2018-11-10,0.003283913204255
2018-11-11,0.003130330410418
2018-11-12,0.003043944067635
2018-11-13,0.002881751347032
2018-11-14,0.002629709316896
2018-11-15,0.002770736968015
2018-11-16,0.00271962100051
2018-11-17,0.002561464849168
2018-11-18,0.002587604035736
2018-11-19,0.002371080022337
2018-11-20,0.002215527363181
2018-11-21,0.002425295213919
2018-11-22,0.002341811632766
2018-11-23,0.002331188273407
2018-11-24,0.002174499917656
2018-11-25,0.002178211642876
2018-11-26,0.002046789538058
2018-11-27,0.002028310555235
2018-11-28,0.00223343022131
2018-11-29,0.002213781227369
2018-11-30,0.002161750291254
2018-12-01,0.002216536684077
2018-12-02,0.002185454403128
2018-12-03,0.002126436648649
2018-12-04,0.002167196390281
2018-12-05,0.002143545435528
2018-12-06,0.002081190765907
